n,Rare trajectory?,Return,Time,Positions
93,True,-4.42257205285639,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -3, -2, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
94,True,0.37903657248158046,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0, 1, 2, 3, 2, 3, 4, 3, 2, 1, 0)"
95,True,-1.4964053564048632,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0, -1, 0, 1, 0)"
96,True,-3.0946134283072513,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
97,True,-2.4732425254562185,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, -1, -2, -3, -4, -5, -6, -5, -4, -3, -2, -1, 0, -1, 0)"
98,True,-4.5102367181669685,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
99,True,-3.8602627488710852,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0)"
100,False,-5.422250325475899,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 2, 3, 4, 3, 2)"
101,True,-3.2895930592139417,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 4, 5, 4, 3, 2, 3, 4, 3, 2, 1, 0, -1, 0, -1, 0)"
102,True,-2.580283054189832,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0)"
103,True,-3.961354401785191,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -3, -2, -3, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
104,False,-4.5994338875920135,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0, -1, -2, -3, -4, -3, -2)"
105,True,-1.5880796088292732,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, -2, -3, -2, -3, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
106,False,-6.424120113008069,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -3, -2)"
107,True,-2.6788587656633887,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, -1, 0)"
108,True,-3.172191683382557,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0)"
109,False,-7.131842103110445,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -3, -2)"
110,True,-2.6271728787821464,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0)"
111,True,-0.488493308654941,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, -1, 0, 1, 2, 3, 2, 1, 2, 3, 4, 3, 2, 1, 0, -1, 0, -1, 0)"
112,True,-2.641256378286939,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, -1, 0)"
113,True,-3.2253466919844107,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 2, 1, 2, 3, 2, 1, 0)"
114,False,-4.42086915247763,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 3, 2)"
115,True,-0.6247644637499675,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 4, 3, 2, 3, 2, 1, 0, -1, 0, 1, 2, 3, 2, 1, 0)"
116,False,-5.209942050947608,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 2)"
117,True,-5.3205627120776535,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0)"
118,True,-2.233809710288071,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -1, 0, 1, 2, 1, 0, 1, 0)"
119,True,-1.8677324938445756,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, -2, -1, -2, -1, 0)"
120,True,-5.104572541021673,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 0, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
121,True,-2.956251493236678,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 4, 5, 4, 3, 2, 1, 0, -1, 0, -1, -2, -1, 0, 1, 0)"
122,True,-1.105767783026954,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 2, 3, 2, 1, 0, -1, -2, -3, -4, -3, -2, -1, 0, 1, 0)"
123,True,-4.810431420049646,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0)"
124,True,-1.2400975769791414,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, 1, 0, -1, 0, -1, 0, 1, 0, 1, 0)"
125,True,-4.116385026605455,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0)"
126,False,-5.883912204235051,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 1, 0, 1, 2)"
127,True,-1.7840877434015954,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0)"
128,True,-1.5168846395659208,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, 1, 0)"
129,True,-2.4962193492797677,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, -1, -2, -3, -4, -3, -2, -1, 0, 1, 2, 1, 0, -1, 0)"
130,False,-5.073696337825301,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0, -1, -2, -1, -2, -3, -4, -3, -2, -3, -2)"
131,True,-2.096480411421637,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0)"
132,True,-3.9505479132286307,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
133,True,-4.002915372974974,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 1, 0, -1, 0, -1, -2, -1, 0, 1, 0)"
134,False,-5.120790179562327,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, -2, -1, -2, -1, 0, -1, -2)"
135,True,0.8743471884033509,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
136,True,-1.2249124762648467,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 2, 1, 0)"
137,True,-2.845755368208229,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
138,True,-2.23883571232225,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0)"
139,True,-3.374179292801596,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0)"
140,True,-0.7206705662412944,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 0, -1, -2, -3, -2, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0, -1, 0)"
141,True,-3.887674434649161,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
142,True,-3.3996546790030235,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0, 1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
143,False,-14.805865418618831,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 3, 4)"
144,True,-4.159490209081478,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 5, 6, 5, 4, 5, 4, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
145,True,0.8493669188154884,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 1, 0, -1, 0, -1, 0)"
146,True,-3.1596442339658566,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0)"
147,True,-3.124521138721404,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
148,False,-5.506163897306756,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0, -1, -2, -3, -2, -1, 0, 1, 2)"
149,False,-5.492129022053315,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -1, -2)"
150,True,-1.368426750686475,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -3, -2, -1, 0)"
151,True,-4.655177661255344,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
152,True,-3.5592219198516633,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0)"
153,False,-5.377836938909366,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 3, 2)"
154,True,-3.678101756190112,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 2, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0)"
155,True,-3.256128714597362,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 1, 0)"
156,False,-6.162337042145877,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 4, 5, 4, 3, 2, 3, 4, 3, 2, 1, 2, 3, 2, 3, 2)"
157,True,-3.1968404236339745,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
158,True,-4.861324288498244,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
159,True,-4.368429034554628,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, 0)"
160,True,-2.7333994602491107,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, 0)"
161,False,-3.91037515168746,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -4, -3, -2, -1, 0, -1, 0, -1, -2, -3, -4, -3, -2)"
162,False,-6.279210089519346,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 2, 3, 2, 3, 2, 1, 2)"
163,True,-3.336553918833717,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -3, -2, -1, 0)"
164,True,-2.9454629273155764,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0)"
165,True,-3.7652109520435832,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
166,True,-1.2173129064713286,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
167,True,-1.2145808331679242,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 1, 2, 1, 0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0)"
168,False,-5.166337834963434,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0, 1, 2, 1, 2, 3, 2, 3, 2, 3, 2)"
169,True,-3.553181629798277,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0)"
170,True,-3.048236868333693,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
171,False,-4.001491053127957,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0, -1, -2, -3, -2, -1, -2, -3, -2, -3, -2)"
172,True,-4.050279154910975,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
173,True,-1.3711618390881068,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0)"
174,True,-1.6609141805796064,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 4, 3, 2, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
175,True,-0.058574741962945764,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 5, 4, 3, 2, 1, 0, 1, 0, -1, 0, 1, 2, 1, 0, 1, 0)"
176,False,-7.676202561539442,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 3, 2)"
177,False,-3.6887829900881806,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 4, 3, 2, 3, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 2)"
178,False,-6.027356411830002,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 2)"
179,False,-5.029770854309302,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, 1, 2, 1, 2, 3, 4, 5, 4, 3, 2)"
180,True,-3.5796085163835643,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
181,True,-2.449403064813602,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 2, 3, 2, 1, 2, 1, 0, -1, 0, 1, 2, 1, 0, 1, 0)"
182,True,0.15214374122271973,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 0, -1, 0, 1, 2, 3, 2, 1, 2, 1, 2, 1, 2, 1, 0)"
183,False,-6.071844689432001,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0, 1, 2)"
184,True,-2.548527031066911,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0)"
185,True,-3.594657000639441,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 0)"
186,True,-3.7350647592731083,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 2, 1, 2, 1, 0)"
187,True,-3.7009634639812306,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 3, 2, 3, 4, 3, 2, 1, 2, 1, 2, 1, 0)"
188,True,-3.256315734763933,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, 0, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, 1, 0)"
189,True,-1.2962011434241756,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0)"
